Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-09-25,542.5700073242189,542.7999877929689,521.4000244140625,524.25,4031000,0,0
2015-09-28,520.02001953125,520.280029296875,494.3299865722656,504.05999755859375,5434500,0,0
2015-09-29,506.0,511.4800109863281,490.5,496.0700073242188,4457500,0,0
2015-09-30,505.4400024414063,512.7999877929689,501.6700134277344,511.8900146484375,4004700,0,0
2015-10-01,511.0,520.7999877929689,506.0,520.719970703125,3768500,0,0
2015-10-02,512.989990234375,532.5999755859375,508.1000061035156,532.5399780273439,4597800,0,0
2015-10-05,536.989990234375,545.9099731445311,536.0,543.6799926757811,3391400,0,0
2015-10-06,545.5,551.5,533.3300170898439,537.47998046875,4502800,0,0
2015-10-07,541.7899780273439,542.0,529.0,541.9400024414061,3812100,0,0
2015-10-08,536.7100219726561,539.3900146484375,519.8900146484375,533.1599731445311,4676400,0,0
2015-10-09,534.47998046875,541.7899780273439,530.27001953125,539.7999877929689,3537400,0,0
2015-10-12,539.9600219726561,550.8200073242189,539.7999877929689,550.1900024414061,2776100,0,0
2015-10-13,546.260009765625,553.2000122070311,543.0999755859375,548.9000244140625,2938000,0,0
2015-10-14,551.3400268554689,552.25,539.6799926757811,544.8300170898439,3582100,0,0
2015-10-15,547.75,563.0,547.0,562.4400024414061,4937000,0,0
2015-10-16,565.27001953125,570.9400024414062,560.3099975585939,570.760009765625,4315800,0,0
2015-10-19,570.760009765625,579.0,567.3800048828125,573.1500244140625,4375400,0,0
2015-10-20,572.0,573.0,555.280029296875,560.8800048828125,4346200,0,0
2015-10-21,563.8699951171875,565.25,552.52001953125,555.77001953125,3343600,0,0
2015-10-22,562.7000122070311,569.1500244140625,556.6699829101561,563.9099731445312,7779400,0,0
2015-10-23,617.6799926757812,619.4500122070312,595.3599853515625,599.030029296875,10692700,0,0
2015-10-26,602.2999877929688,609.8499755859375,596.2899780273438,608.6099853515625,4269700,0,0
2015-10-27,608.5999755859375,614.7100219726562,605.530029296875,611.010009765625,3787100,0,0
2015-10-28,612.2999877929688,617.22998046875,609.5,617.0999755859375,3926200,0,0
2015-10-29,617.7000122070312,627.5399780273438,615.3900146484375,626.5499877929688,3896000,0,0
2015-10-30,626.010009765625,630.719970703125,625.280029296875,625.9000244140625,3874400,0,0
2015-11-02,627.1300048828125,628.6300048828125,620.4099731445312,628.3499755859375,2816500,0,0
2015-11-03,629.530029296875,629.8900146484375,622.0,625.3099975585938,3246900,0,0
2015-11-04,627.760009765625,645.9299926757812,627.3499755859375,640.9500122070312,4840500,0,0
2015-11-05,647.0999755859375,657.0,643.0900268554688,655.6500244140625,4723800,0,0
2015-11-06,655.0,662.260009765625,652.0,659.3699951171875,4092200,0,0
2015-11-09,658.6500244140625,661.9600219726562,647.8499755859375,655.489990234375,4048800,0,0
2015-11-10,651.010009765625,660.0,647.260009765625,659.6799926757812,3489500,0,0
2015-11-11,663.25,675.9600219726562,663.25,673.25,5387300,0,0
2015-11-12,673.0,675.6400146484375,664.219970703125,665.5999755859375,4284700,0,0
2015-11-13,663.5700073242188,667.0,640.4500122070312,642.3499755859375,6261100,0,0
2015-11-16,640.9199829101562,649.989990234375,622.2899780273438,647.8099975585938,7435900,0,0
2015-11-17,650.6500244140625,653.25,641.0,643.2999877929688,4320200,0,0
2015-11-18,646.510009765625,664.8800048828125,646.3699951171875,663.5399780273438,4469800,0,0
2015-11-19,664.989990234375,672.8599853515625,659.0,661.27001953125,4705200,0,0
2015-11-20,667.9400024414062,668.8699951171875,657.5700073242188,668.4500122070312,3896100,0,0
2015-11-23,671.5,682.77001953125,670.1199951171875,678.989990234375,4385100,0,0
2015-11-24,674.1400146484375,675.7999877929688,661.2100219726562,671.1500244140625,4543400,0,0
2015-11-25,675.0,679.7000122070312,671.239990234375,675.3400268554688,2697900,0,0
2015-11-27,680.7999877929688,680.989990234375,672.0999755859375,673.260009765625,1966800,0,0
2015-11-30,675.9000244140625,681.2899780273438,664.5999755859375,664.7999877929688,5693200,0,0
2015-12-01,673.75,681.0,667.8599853515625,679.0599975585938,4751200,0,0
2015-12-02,681.0,684.8200073242188,674.25,676.010009765625,4273500,0,0
2015-12-03,679.4400024414062,682.7899780273438,661.47998046875,666.25,5064700,0,0
2015-12-04,666.0,674.780029296875,661.4000244140625,672.6400146484375,4534800,0,0
2015-12-07,674.739990234375,675.4600219726562,660.5,669.8300170898438,3732800,0,0
2015-12-08,663.1300048828125,679.989990234375,659.7899780273438,677.3300170898438,3651900,0,0
2015-12-09,678.0,679.0,655.6799926757812,664.7899780273438,5158200,0,0
2015-12-10,665.5900268554688,668.530029296875,659.5599975585938,662.3200073242188,3455500,0,0
2015-12-11,651.22998046875,657.8800048828125,639.6199951171875,640.1500244140625,5474400,0,0
2015-12-14,641.75,658.5900268554688,635.27001953125,657.9099731445312,4329700,0,0
2015-12-15,665.030029296875,671.5,657.3499755859375,658.6400146484375,4753400,0,0
2015-12-16,663.5599975585938,677.3499755859375,659.3200073242188,675.77001953125,3964500,0,0
2015-12-17,680.0,682.5,670.6500244140625,670.6500244140625,3681600,0,0
2015-12-18,668.6500244140625,676.8400268554688,664.1300048828125,664.1400146484375,6841300,0,0
2015-12-21,668.5,669.9000244140625,658.9299926757812,664.510009765625,3250900,0,0
2015-12-22,666.8300170898438,668.489990234375,659.260009765625,663.1500244140625,2667800,0,0
2015-12-23,666.5,666.5999755859375,656.6300048828125,663.7000122070312,2722900,0,0
2015-12-24,663.3499755859375,664.6799926757812,660.5999755859375,662.7899780273438,1091200,0,0
2015-12-28,665.5599975585938,675.5,665.5,675.2000122070312,3783600,0,0
2015-12-29,677.97998046875,696.4400024414062,677.8900146484375,693.969970703125,5735000,0,0
2015-12-30,691.8900146484375,695.489990234375,686.3800048828125,689.0700073242188,3519000,0,0
2015-12-31,686.0800170898438,687.75,675.8900146484375,675.8900146484375,3749600,0,0
2016-01-04,656.2899780273438,657.719970703125,627.510009765625,636.989990234375,9314500,0,0
2016-01-05,646.8599853515625,646.9099731445312,627.6500244140625,633.7899780273438,5822600,0,0
2016-01-06,622.0,639.7899780273438,620.3099975585938,632.6500244140625,5329200,0,0
2016-01-07,621.7999877929688,630.0,605.2100219726562,607.9400024414062,7074900,0,0
2016-01-08,619.6599731445312,624.1400146484375,606.0,607.0499877929688,5512900,0,0
2016-01-11,612.47998046875,619.8499755859375,598.5700073242188,617.739990234375,4891600,0,0
2016-01-12,625.25,625.989990234375,612.239990234375,617.8900146484375,4724100,0,0
2016-01-13,620.8800048828125,620.8800048828125,579.1599731445312,581.8099975585938,7655200,0,0
2016-01-14,580.25,602.25,569.8800048828125,593.0,7238000,0,0
2016-01-15,572.239990234375,584.6199951171875,565.2999877929688,570.1799926757812,7784500,0,0
2016-01-19,577.0900268554688,584.0,566.4500122070312,574.47998046875,4807200,0,0
2016-01-20,564.3599853515625,578.4500122070312,547.1799926757811,571.77001953125,7966400,0,0
2016-01-21,573.5800170898438,588.8099975585938,568.219970703125,575.02001953125,4952200,0,0
2016-01-22,588.72998046875,600.0999755859375,584.1099853515625,596.3800048828125,5120100,0,0
2016-01-25,597.989990234375,608.5,594.5599975585938,596.530029296875,4396100,0,0
2016-01-26,603.4500122070312,604.5,590.3800048828125,601.25,3765700,0,0
2016-01-27,601.989990234375,603.3900146484375,578.780029296875,583.3499755859375,5152900,0,0
2016-01-28,608.3699951171875,638.0599975585938,597.5499877929688,635.3499755859375,14015200,0,0
2016-01-29,571.97998046875,593.0,570.0,587.0,14677600,0,0
2016-02-01,578.1500244140625,581.7999877929688,570.3099975585938,574.8099975585938,6355100,0,0
2016-02-02,570.0,571.5599975585938,550.0900268554689,552.0999755859375,6312000,0,0
2016-02-03,553.5,556.0,521.9000244140625,531.0700073242189,10048700,0,0
2016-02-04,525.0,538.989990234375,519.219970703125,536.260009765625,6199100,0,0
2016-02-05,529.280029296875,529.4500122070311,499.1900024414063,502.1300048828125,9708900,0,0
2016-02-08,486.4700012207031,493.5,475.2099914550781,488.1000061035156,9825500,0,0
2016-02-09,478.010009765625,498.3800048828125,474.0,482.0700073242188,7077900,0,0
2016-02-10,491.760009765625,504.6600036621094,486.0,490.4800109863281,6786200,0,0
2016-02-11,491.1700134277344,509.2999877929688,484.0,503.8200073242188,7397400,0,0
2016-02-12,510.70001220703125,516.75,501.489990234375,507.0799865722656,5384800,0,0
2016-02-16,519.47998046875,524.4500122070311,511.6600036621094,521.0999755859375,5118500,0,0
2016-02-17,528.739990234375,537.47998046875,519.3900146484375,534.0999755859375,4824000,0,0
2016-02-18,541.1900024414061,541.2000122070311,523.72998046875,525.0,4735000,0,0
2016-02-19,520.7100219726561,535.9500122070311,515.3499755859375,534.9000244140625,4974700,0,0
2016-02-22,542.2000122070311,560.6500244140625,541.0800170898439,559.5,5566600,0,0
2016-02-23,555.5499877929689,556.9099731445311,545.3300170898439,552.9400024414061,4050800,0,0
2016-02-24,545.75,554.27001953125,533.1500244140625,554.0399780273439,6231700,0,0
2016-02-25,555.52001953125,559.3900146484375,545.2899780273439,555.1500244140625,4525500,0,0
2016-02-26,560.1199951171875,562.5,553.1699829101561,555.22998046875,4877000,0,0
2016-02-29,554.0,564.8099975585938,552.510009765625,552.52001953125,4145400,0,0
2016-03-01,556.2899780273439,579.25,556.0,579.0399780273438,5038500,0,0
2016-03-02,581.75,585.0,573.7000122070312,580.2100219726562,4582200,0,0
2016-03-03,577.9600219726562,579.8699951171875,573.1099853515625,577.489990234375,2741300,0,0
2016-03-04,581.0700073242188,581.4000244140625,571.0700073242188,575.1400146484375,3416500,0,0
2016-03-07,573.5399780273438,573.6300048828125,555.5499877929688,562.7999877929688,4926900,0,0
2016-03-08,557.8699951171875,571.3499755859375,554.739990234375,560.260009765625,4730000,0,0
2016-03-09,559.5599975585938,560.3499755859375,550.1300048828125,559.469970703125,4377300,0,0
2016-03-10,566.739990234375,567.0,547.9000244140625,558.9299926757812,3919900,0,0
2016-03-11,566.9500122070312,570.0599975585938,562.72998046875,569.6099853515625,3771300,0,0
2016-03-14,567.0,576.8900146484375,563.0499877929688,573.3699951171875,3454200,0,0
2016-03-15,571.0,581.52001953125,567.0,577.02001953125,3876800,0,0
2016-03-16,576.6400146484375,581.3200073242188,571.1400146484375,574.27001953125,3537700,0,0
2016-03-17,569.510009765625,571.4000244140625,555.010009765625,559.4400024414062,5928100,0,0
2016-03-18,560.9400024414062,562.3300170898438,546.0900268554688,552.0800170898438,7296900,0,0
2016-03-21,548.9099731445312,555.239990234375,538.5800170898438,553.97998046875,5155700,0,0
2016-03-22,545.1099853515625,562.760009765625,545.0499877929688,560.47998046875,4000600,0,0
2016-03-23,561.0,572.47998046875,558.0999755859375,569.6300048828125,3983700,0,0
2016-03-24,567.1099853515625,583.5499877929688,567.0800170898438,582.9500122070312,5185500,0,0
2016-03-28,584.4000244140625,584.75,575.5599975585938,579.8699951171875,3121500,0,0
2016-03-29,580.1500244140625,595.8499755859375,576.5,593.8599853515625,4392600,0,0
2016-03-30,596.7100219726562,603.239990234375,595.0,598.6900024414062,3890500,0,0
2016-03-31,599.280029296875,600.75,592.2100219726562,593.6400146484375,2681800,0,0
2016-04-01,590.489990234375,599.030029296875,588.2999877929688,598.5,2917400,0,0
2016-04-04,599.0,599.5,590.5499877929688,593.1900024414062,2470800,0,0
2016-04-05,590.77001953125,593.469970703125,585.25,586.1400146484375,2308900,0,0
2016-04-06,587.52001953125,602.3900146484375,587.5,602.0800170898438,2849900,0,0
2016-04-07,598.760009765625,599.5999755859375,589.0800170898438,591.4299926757812,3189000,0,0
2016-04-08,594.3200073242188,597.8599853515625,589.0,594.5999755859375,2591900,0,0
2016-04-11,596.1400146484375,604.0,594.9099731445312,595.9299926757812,2704300,0,0
2016-04-12,598.4000244140625,604.0599975585938,592.3099975585938,603.1699829101562,2641100,0,0
2016-04-13,607.6799926757812,616.8099975585938,605.2899780273438,614.8200073242188,4228300,0,0
2016-04-14,615.0700073242188,624.3800048828125,615.0700073242188,620.75,3512100,0,0
2016-04-15,621.9199829101562,626.77001953125,618.1099853515625,625.8900146484375,2887700,0,0
2016-04-18,625.3499755859375,637.6400146484375,624.9600219726562,635.3499755859375,4360900,0,0
2016-04-19,637.1400146484375,638.010009765625,620.7999877929688,627.9000244140625,4055900,0,0
2016-04-20,630.0,636.5499877929688,623.0,632.989990234375,2609400,0,0
2016-04-21,631.0,637.8200073242188,628.5,631.0,2596300,0,0
2016-04-22,624.469970703125,628.25,611.5599975585938,620.5,5083900,0,0
2016-04-25,616.6099853515625,626.97998046875,616.25,626.2000122070312,2682900,0,0
2016-04-26,626.1699829101562,626.75,614.8800048828125,616.8800048828125,2521400,0,0
2016-04-27,611.7999877929688,615.9500122070312,601.280029296875,606.5700073242188,4068800,0,0
2016-04-28,615.5399780273438,626.7999877929688,599.2000122070312,602.0,7872600,0,0
2016-04-29,666.0,669.97998046875,654.0,659.5900268554688,10310700,0,0
2016-05-02,663.9199829101562,685.5,662.030029296875,683.8499755859375,6578500,0,0
2016-05-03,677.3599853515625,680.2999877929688,670.4299926757812,671.3200073242188,4923400,0,0
2016-05-04,662.5900268554688,674.0,662.1400146484375,670.9000244140625,4635500,0,0
2016-05-05,673.3099975585938,676.489990234375,656.0,659.0900268554688,4884100,0,0
2016-05-06,656.0499877929688,676.9500122070312,656.010009765625,673.9500122070312,4365300,0,0
2016-05-09,673.9500122070312,686.97998046875,671.4099731445312,679.75,3982200,0,0
2016-05-10,694.0,704.5499877929688,693.5,703.0700073242188,6105600,0,0
2016-05-11,705.7899780273438,719.0,701.6500244140625,713.22998046875,7338200,0,0
2016-05-12,717.3800048828125,722.4500122070312,711.510009765625,717.9299926757812,5048200,0,0
2016-05-13,714.6400146484375,719.25,706.510009765625,709.9199829101562,4763400,0,0
2016-05-16,710.1300048828125,713.25,700.280029296875,710.6599731445312,5432900,0,0
2016-05-17,709.9000244140625,714.469970703125,693.9099731445312,695.27001953125,5121400,0,0
2016-05-18,689.5599975585938,702.5399780273438,688.760009765625,697.4500122070312,4283200,0,0
2016-05-19,691.8800048828125,699.4000244140625,689.5599975585938,698.52001953125,3025600,0,0
2016-05-20,701.0499877929688,707.239990234375,700.0,702.7999877929688,2916200,0,0
2016-05-23,704.25,706.0,696.4199829101562,696.75,2595100,0,0
2016-05-24,698.010009765625,707.5,698.0,704.2000122070312,3033800,0,0
2016-05-25,708.0,710.8599853515625,705.52001953125,708.3499755859375,3267700,0,0
2016-05-26,708.3300170898438,715.0,707.2899780273438,714.9099731445312,2446700,0,0
2016-05-27,715.0,716.5999755859375,711.0999755859375,712.239990234375,2249200,0,0
2016-05-31,712.3300170898438,724.22998046875,711.3200073242188,722.7899780273438,3618300,0,0
2016-06-01,720.9000244140625,726.4299926757812,718.219970703125,719.4400024414062,3263100,0,0
2016-06-02,720.969970703125,728.280029296875,715.5,728.239990234375,3026600,0,0
2016-06-03,726.739990234375,727.0,718.4299926757812,725.5399780273438,3367300,0,0
2016-06-06,726.5,731.5,724.4199829101562,726.72998046875,2704800,0,0
2016-06-07,729.8900146484375,730.0,720.5499877929688,723.739990234375,2732500,0,0
2016-06-08,726.4000244140625,729.4199829101562,721.5999755859375,726.6400146484375,2223400,0,0
2016-06-09,723.0999755859375,728.9099731445312,722.2999877929688,727.6500244140625,2170300,0,0
2016-06-10,722.3499755859375,724.97998046875,714.2100219726562,717.9099731445312,3425700,0,0
2016-06-13,714.010009765625,721.989990234375,711.1599731445312,715.239990234375,3352200,0,0
2016-06-14,712.3300170898438,720.8099975585938,712.27001953125,719.2999877929688,2506900,0,0
2016-06-15,722.0,722.5599975585938,713.3499755859375,714.260009765625,2709400,0,0
2016-06-16,712.0499877929688,718.0,705.2999877929688,717.510009765625,3098000,0,0
2016-06-17,718.1900024414062,718.2000122070312,699.1799926757812,706.3900146484375,5897800,0,0
2016-06-20,713.5,721.3099975585938,710.8099975585938,714.010009765625,3677200,0,0
2016-06-21,715.719970703125,718.4000244140625,712.719970703125,715.8200073242188,2137500,0,0
2016-06-22,716.5800170898438,717.0,707.5700073242188,710.5999755859375,2260500,0,0
2016-06-23,715.5,722.1199951171875,712.5,722.0800170898438,2825000,0,0
2016-06-24,693.0,712.530029296875,692.2000122070312,698.9600219726562,7632500,0,0
2016-06-27,692.010009765625,696.8200073242188,682.1199951171875,691.3599853515625,5568000,0,0
2016-06-28,700.0,708.0,698.1699829101562,707.9500122070312,4037000,0,0
2016-06-29,715.75,719.5,713.5399780273438,715.5999755859375,3070100,0,0
2016-06-30,717.2000122070312,719.3699951171875,712.5399780273438,715.6199951171875,2855100,0,0
2016-07-01,717.3200073242188,728.0,716.5399780273438,725.6799926757812,2920400,0,0
2016-07-05,722.7999877929688,729.5599975585938,719.6099853515625,728.0999755859375,2431400,0,0
2016-07-06,725.7100219726562,737.77001953125,722.5800170898438,737.6099853515625,3938200,0,0
2016-07-07,739.3300170898438,739.5499877929688,731.6300048828125,736.5700073242188,2945800,0,0
2016-07-08,740.1400146484375,746.0999755859375,738.0,745.8099975585938,3429200,0,0
2016-07-11,750.0,755.9000244140625,747.0,753.780029296875,3195300,0,0
2016-07-12,756.8599853515625,757.3400268554688,740.3300170898438,748.2100219726562,5623700,0,0
2016-07-13,746.760009765625,756.8699951171875,741.25,742.6300048828125,4142300,0,0
2016-07-14,748.8599853515625,749.0399780273438,739.02001953125,741.2000122070312,2390500,0,0
2016-07-15,746.5499877929688,746.5499877929688,734.0499877929688,735.4400024414062,3121400,0,0
2016-07-18,735.489990234375,741.5999755859375,728.719970703125,736.0700073242188,2954900,0,0
2016-07-19,732.5,743.3300170898438,732.3099975585938,739.9500122070312,2216800,0,0
2016-07-20,744.0,746.25,740.7000122070312,745.719970703125,2214000,0,0
2016-07-21,747.5,749.3599853515625,742.7899780273438,744.4299926757812,2317100,0,0
2016-07-22,747.7899780273438,751.280029296875,743.530029296875,744.8599853515625,2277700,0,0
2016-07-25,746.5499877929688,748.5,735.3499755859375,739.6099853515625,2679300,0,0
2016-07-26,742.7100219726562,743.1300048828125,732.75,735.5900268554688,2529700,0,0
2016-07-27,737.969970703125,740.9400024414062,733.8599853515625,736.6699829101562,2913100,0,0
2016-07-28,745.97998046875,753.3599853515625,739.7000122070312,752.6099853515625,7617600,0,0
2016-07-29,765.0,766.0,755.0,758.8099975585938,6777100,0,0
2016-08-01,759.8699951171875,770.5,757.0599975585938,767.739990234375,3578200,0,0
2016-08-02,763.8099975585938,765.010009765625,757.02001953125,760.5800170898438,3603300,0,0
2016-08-03,757.0599975585938,758.8900146484375,752.25,754.6400146484375,3581500,0,0
2016-08-04,753.7000122070312,765.0,750.3499755859375,760.77001953125,3178200,0,0
2016-08-05,764.8099975585938,768.469970703125,763.0900268554688,765.97998046875,2704400,0,0
2016-08-08,766.8099975585938,767.0,761.02001953125,766.5599975585938,1986300,0,0
2016-08-09,767.3900146484375,772.5999755859375,766.9000244140625,768.3099975585938,1876100,0,0
2016-08-10,769.7999877929688,772.0999755859375,766.1900024414062,768.5599975585938,1604300,0,0
2016-08-11,769.9400024414062,773.75,769.1199951171875,771.239990234375,2019700,0,0
2016-08-12,768.4600219726562,773.1500244140625,768.4199829101562,772.5599975585938,1563300,0,0
2016-08-15,771.9000244140625,772.0399780273438,767.7100219726562,768.489990234375,2118500,0,0
2016-08-16,768.6199951171875,768.72998046875,763.8200073242188,764.0399780273438,1604600,0,0
2016-08-17,764.4099731445312,765.219970703125,759.2000122070312,764.6300048828125,1891100,0,0
2016-08-18,764.0,765.1699829101562,760.5999755859375,764.4600219726562,1458800,0,0
2016-08-19,761.9000244140625,762.489990234375,756.8900146484375,757.3099975585938,2343200,0,0
2016-08-22,757.5,759.8499755859375,752.0999755859375,759.47998046875,1679300,0,0
2016-08-23,763.3099975585938,764.7000122070312,761.0,762.4500122070312,1524100,0,0
2016-08-24,763.0,763.4099731445312,755.3599853515625,757.25,1744100,0,0
2016-08-25,756.0,760.5599975585938,754.739990234375,759.219970703125,1623000,0,0
2016-08-26,760.0499877929688,770.0,759.7999877929688,769.0,2776800,0,0
2016-08-29,768.719970703125,774.97998046875,768.5999755859375,771.2899780273438,2198600,0,0
2016-08-30,771.0499877929688,771.8400268554688,765.5599975585938,767.5800170898438,1709200,0,0
2016-08-31,766.5999755859375,769.6400146484375,764.0,769.1599731445312,1633800,0,0
2016-09-01,770.9000244140625,772.0399780273438,766.75,770.6199951171875,1792300,0,0
2016-09-02,774.1099853515625,776.0,771.7000122070312,772.4400024414062,2181800,0,0
2016-09-06,774.0399780273438,789.47998046875,770.219970703125,788.8699951171875,3719800,0,0
2016-09-07,789.530029296875,790.7899780273438,784.3300170898438,784.47998046875,2424600,0,0
2016-09-08,783.8900146484375,786.5,781.4400024414062,784.0599975585938,2030500,0,0
2016-09-09,779.3599853515625,781.0,760.1099853515625,760.1400146484375,4257300,0,0
2016-09-12,757.3499755859375,772.6599731445312,756.0,771.489990234375,3124700,0,0
2016-09-13,768.77001953125,769.8900146484375,759.0499877929688,761.010009765625,3117200,0,0
2016-09-14,762.2000122070312,767.5,758.8499755859375,761.0900268554688,2523000,0,0
2016-09-15,762.0,770.8699951171875,757.5800170898438,769.6900024414062,3034000,0,0
2016-09-16,773.280029296875,780.4600219726562,771.6599731445312,778.52001953125,5499200,0,0
2016-09-19,779.969970703125,781.9400024414062,771.0,775.0999755859375,2297200,0,0
2016-09-20,776.0,781.3699951171875,776.0,780.219970703125,1937200,0,0
2016-09-21,783.25,790.6900024414062,779.010009765625,789.739990234375,2718600,0,0
2016-09-22,794.27001953125,805.8900146484375,794.27001953125,804.7000122070312,4078900,0,0
2016-09-23,803.1300048828125,807.75,802.1199951171875,805.75,2353500,0,0
2016-09-26,801.7999877929688,805.9299926757812,797.1500244140625,799.1599731445312,2651400,0,0
2016-09-27,801.8499755859375,816.6400146484375,801.1099853515625,816.1099853515625,3819600,0,0
2016-09-28,818.0,830.1400146484375,817.030029296875,828.719970703125,4422100,0,0
2016-09-29,828.260009765625,837.5,824.6300048828125,829.0499877929688,4922200,0,0
2016-09-30,832.6099853515625,839.9500122070312,832.4000244140625,837.3099975585938,4430600,0,0
2016-10-03,836.0,839.8599853515625,831.25,836.739990234375,2769400,0,0
2016-10-04,840.9099731445312,842.3699951171875,830.260009765625,834.030029296875,2950300,0,0
2016-10-05,838.0,845.6699829101562,836.1199951171875,844.3599853515625,3469100,0,0
2016-10-06,843.7000122070312,847.2100219726562,840.5999755859375,841.6599731445312,2684000,0,0
2016-10-07,845.7899780273438,845.9500122070312,837.4500122070312,839.4299926757812,2426200,0,0
2016-10-10,843.25,845.2000122070312,840.27001953125,841.7100219726562,1827100,0,0
2016-10-11,841.02001953125,841.2899780273438,828.3499755859375,831.0,3588200,0,0
2016-10-12,834.0,837.6699829101562,830.0999755859375,834.0900268554688,2380400,0,0
2016-10-13,829.0,831.7999877929688,821.2100219726562,829.280029296875,3091400,0,0
2016-10-14,835.0800170898438,835.739990234375,822.9600219726562,822.9600219726562,2999800,0,0
2016-10-17,821.5,822.0,811.6799926757812,812.9500122070312,3361500,0,0
2016-10-18,822.1099853515625,823.260009765625,815.02001953125,817.6500244140625,2512500,0,0
2016-10-19,820.4000244140625,820.6699829101562,815.1699829101562,817.6900024414062,2090700,0,0
2016-10-20,813.989990234375,815.7100219726562,803.0999755859375,810.3200073242188,3152000,0,0
2016-10-21,809.3599853515625,819.4199829101562,809.0,818.989990234375,2793000,0,0
2016-10-24,824.9500122070312,838.2999877929688,822.2100219726562,838.0900268554688,4060900,0,0
2016-10-25,839.2999877929688,843.0900268554688,833.219970703125,835.1799926757812,3248400,0,0
2016-10-26,832.760009765625,833.4400024414062,820.0,822.5900268554688,3998100,0,0
2016-10-27,831.239990234375,831.719970703125,815.4299926757812,818.3599853515625,7406400,0,0
2016-10-28,782.0,789.489990234375,774.6099853515625,776.3200073242188,10841100,0,0
2016-10-31,781.030029296875,793.7000122070312,780.1099853515625,789.8200073242188,5413300,0,0
2016-11-01,799.0,800.8400268554688,776.7100219726562,785.4099731445312,5305400,0,0
2016-11-02,783.9299926757812,784.75,763.5499877929688,765.5599975585938,5026500,0,0
2016-11-03,765.0499877929688,777.0,764.0,767.030029296875,3872500,0,0
2016-11-04,762.7899780273438,766.0,753.22998046875,755.0499877929688,5122100,0,0
2016-11-07,771.6400146484375,787.72998046875,770.9400024414062,784.9299926757812,5984400,0,0
2016-11-08,784.969970703125,791.739990234375,779.0999755859375,787.75,3412600,0,0
2016-11-09,764.0,777.5,760.0900268554688,771.8800048828125,8562900,0,0
2016-11-10,778.8099975585938,778.8300170898438,717.7000122070312,742.3800048828125,12747000,0,0
2016-11-11,735.72998046875,743.260009765625,728.9000244140625,739.010009765625,6622800,0,0
2016-11-14,745.510009765625,746.0,710.0999755859375,719.0700073242188,7321300,0,0
2016-11-15,730.0,746.780029296875,725.989990234375,743.239990234375,6755800,0,0
2016-11-16,739.8800048828125,749.8699951171875,735.6099853515625,746.489990234375,3648800,0,0
2016-11-17,749.3200073242188,757.5,748.0,756.4000244140625,3690100,0,0
2016-11-18,761.0,767.739990234375,757.6400146484375,760.1599731445312,4373400,0,0
2016-11-21,766.0,780.3499755859375,765.1099853515625,780.0,4614600,0,0
2016-11-22,788.1699829101562,792.4000244140625,781.0,785.3300170898438,5311300,0,0
2016-11-23,781.72998046875,781.75,773.1199951171875,780.1199951171875,3540300,0,0
2016-11-25,786.5,786.75,777.9000244140625,780.3699951171875,1837100,0,0
2016-11-28,776.989990234375,777.0,764.239990234375,766.77001953125,4438800,0,0
2016-11-29,768.0,769.8900146484375,761.3200073242188,762.52001953125,3272300,0,0
2016-11-30,762.0,768.0900268554688,750.25,750.5700073242188,4625900,0,0
2016-12-01,752.4099731445312,753.3699951171875,738.030029296875,743.6500244140625,4666000,0,0
2016-12-02,743.4000244140625,748.489990234375,736.7000122070312,740.3400268554688,3561300,0,0
2016-12-05,745.0,761.489990234375,742.0,759.3599853515625,4314700,0,0
2016-12-06,763.989990234375,768.239990234375,757.25,764.719970703125,3794700,0,0
2016-12-07,764.5499877929688,770.4199829101562,755.8200073242188,770.4199829101562,3684900,0,0
2016-12-08,771.8699951171875,773.7899780273438,765.1900024414062,767.3300170898438,3189600,0,0
2016-12-09,770.0,770.25,765.3400268554688,768.6599731445312,2470900,0,0
2016-12-12,766.4000244140625,766.8900146484375,757.2000122070312,760.1199951171875,2963900,0,0
2016-12-13,764.9600219726562,782.4600219726562,762.0,774.3400268554688,5285300,0,0
2016-12-14,778.25,780.8599853515625,762.8099975585938,768.8200073242188,5454800,0,0
2016-12-15,766.280029296875,769.0999755859375,760.3099975585938,761.0,3801900,0,0
2016-12-16,765.0,765.1300048828125,754.0,757.77001953125,4848200,0,0
2016-12-19,758.8900146484375,770.5,756.1599731445312,766.0,3113200,0,0
2016-12-20,768.6500244140625,774.3900146484375,767.7100219726562,771.219970703125,2703600,0,0
2016-12-21,770.0,771.219970703125,765.7000122070312,770.5999755859375,2044600,0,0
2016-12-22,768.1199951171875,771.2100219726562,763.02001953125,766.3400268554688,2543600,0,0
2016-12-23,764.5499877929688,766.5,757.989990234375,760.5900268554688,1981600,0,0
2016-12-27,763.4000244140625,774.6500244140625,761.2000122070312,771.4000244140625,2638700,0,0
2016-12-28,776.25,780.0,770.5,772.1300048828125,3301000,0,0
2016-12-29,772.4000244140625,773.4000244140625,760.8499755859375,765.1500244140625,3158300,0,0
2016-12-30,766.469970703125,767.4000244140625,748.280029296875,749.8699951171875,4139400,0,0
2017-01-03,757.9199829101562,758.760009765625,747.7000122070312,753.6699829101562,3521100,0,0
2017-01-04,758.3900146484375,759.6799926757812,754.2000122070312,757.1799926757812,2510500,0,0
2017-01-05,761.5499877929688,782.4000244140625,760.260009765625,780.4500122070312,5830100,0,0
